InvoiceNo,InvoiceDate,TTL_price,CustomerID
545221,01-03-2011 08:35,85.5,14740.0
545222,01-03-2011 08:49,23.55,13880.0
545223,01-03-2011 08:58,8.5,16462.0
545224,01-03-2011 09:03,28.149999999999995,17068.0
545225,01-03-2011 09:22,4.86,12971.0
545226,01-03-2011 09:33,293.5799999999997,12428.0
545227,01-03-2011 09:35,304.45999999999987,12428.0
545228,01-03-2011 09:47,4.95,16078.0
545229,01-03-2011 09:52,10.0,16915.0
545230,01-03-2011 09:55,25.599999999999998,
545231,01-03-2011 10:08,19.439999999999998,15194.0
545232,01-03-2011 10:19,184.0599999999999,15676.0
545233,01-03-2011 10:25,19.260000000000012,18044.0
545234,01-03-2011 10:26,53.6,18075.0
545235,01-03-2011 10:31,49.870000000000005,12683.0
545236,01-03-2011 10:32,0.0,
545237,01-03-2011 10:38,14.49,15709.0
545238,01-03-2011 11:02,44.18,15241.0
545276,01-03-2011 11:30,20.0,12933.0
545279,01-03-2011 11:36,24.2,17811.0
545287,01-03-2011 11:42,1.95,15971.0
545288,01-03-2011 11:48,84.45000000000005,15311.0
545289,01-03-2011 11:55,99.22000000000001,14732.0
545290,01-03-2011 12:01,42.05000000000001,14688.0
545294,01-03-2011 12:07,58.55,17965.0
545295,01-03-2011 12:09,38.73,12709.0
545299,01-03-2011 12:19,4.95,
545300,01-03-2011 12:24,88.58,15092.0
545301,01-03-2011 12:26,135.02,12679.0
545302,01-03-2011 12:46,152.86999999999995,14506.0
545303,01-03-2011 12:48,51.86000000000001,15319.0
545304,01-03-2011 12:51,147.29999999999998,16212.0
545305,01-03-2011 12:58,216.7,15257.0
545306,01-03-2011 13:04,6.6,17027.0
545308,01-03-2011 13:19,103.02000000000001,14656.0
545309,01-03-2011 13:40,24.5,13884.0
545310,01-03-2011 13:45,7.42,15456.0
545311,01-03-2011 13:45,15.25,15660.0
545312,01-03-2011 13:51,56.15000000000002,15456.0
545313,01-03-2011 13:55,34.33,15953.0
545314,01-03-2011 14:11,114.81000000000002,12866.0
545315,01-03-2011 14:14,191.42999999999998,
545316,01-03-2011 14:14,115.16,
545317,01-03-2011 14:14,450.19000000000005,
545318,01-03-2011 14:26,17.77,14676.0
545319,01-03-2011 14:42,9.91,16839.0
545320,01-03-2011 14:47,25.0,14156.0
545321,01-03-2011 14:53,37.28,12747.0
545322,01-03-2011 14:56,40.43,13599.0
545323,01-03-2011 14:57,61.050000000000004,12352.0
545324,01-03-2011 14:58,142.27999999999997,13110.0
545325,01-03-2011 15:01,9.610000000000001,16525.0
545326,01-03-2011 15:12,14.899999999999999,14560.0
545327,01-03-2011 15:16,98.05000000000001,13166.0
545328,01-03-2011 15:47,11.75,16389.0
545331,01-03-2011 15:49,1.25,17961.0
545332,01-03-2011 15:52,840.3,12352.0
545333,01-03-2011 16:22,902.1499999999996,
545334,01-03-2011 16:34,88.16000000000001,15750.0
545336,01-03-2011 16:53,275.6,12428.0
545337,01-03-2011 17:28,134.79,15984.0
545338,01-03-2011 17:32,162.91,17449.0
545339,02-03-2011 08:26,60.85,14292.0
545340,02-03-2011 08:41,242.52999999999983,15416.0
545341,02-03-2011 09:03,10.95,17949.0
545342,02-03-2011 09:04,21.25,13497.0
545343,02-03-2011 09:05,43.5,15733.0
545344,02-03-2011 09:24,38.57,16678.0
545345,02-03-2011 09:33,272.3999999999999,14180.0
545346,02-03-2011 09:49,88.09,12834.0
545347,02-03-2011 10:20,1.06,13094.0
545348,02-03-2011 10:49,13.809999999999999,12913.0
545349,02-03-2011 11:07,76.57000000000002,18118.0
545377,02-03-2011 11:32,91.12000000000002,14606.0
545398,02-03-2011 11:43,140.03999999999996,13722.0
545399,02-03-2011 11:48,139.31999999999996,14934.0
545400,02-03-2011 12:03,52.39000000000001,17048.0
545401,02-03-2011 12:03,0.0,
545402,02-03-2011 12:07,0.0,
545408,02-03-2011 12:10,140.7,15067.0
545410,02-03-2011 12:18,95.03000000000002,16670.0
545411,02-03-2011 12:21,67.10000000000001,16128.0
545412,02-03-2011 12:24,20.84,15061.0
545413,02-03-2011 12:24,1.02,15061.0
545414,02-03-2011 12:43,34.95,12980.0
545415,02-03-2011 13:03,55.420000000000016,15641.0
545416,02-03-2011 13:35,85.67999999999998,17770.0
545417,02-03-2011 13:42,146.27000000000004,15622.0
545418,02-03-2011 13:56,8.5,14473.0
545419,02-03-2011 14:16,141.22000000000003,15104.0
545423,02-03-2011 14:34,120.69000000000001,15643.0
545424,02-03-2011 14:34,0.95,
545425,02-03-2011 14:39,38.07000000000001,16792.0
545426,02-03-2011 14:41,21.709999999999997,15189.0
545427,02-03-2011 14:41,9.95,16792.0
545428,02-03-2011 14:43,94.70000000000002,14239.0
545429,02-03-2011 14:46,73.56000000000002,15031.0
545430,02-03-2011 14:50,34.8,15636.0
545431,02-03-2011 14:58,16.150000000000002,12873.0
545433,02-03-2011 15:15,4.15,17923.0
545435,02-03-2011 15:28,46.699999999999996,16217.0
545441,02-03-2011 16:17,29.69,14657.0
545445,02-03-2011 16:26,175.92999999999995,17738.0
545447,02-03-2011 16:34,262.7899999999999,17426.0
545448,02-03-2011 16:35,2.55,12753.0
545459,02-03-2011 17:21,61.99000000000001,17576.0
545460,02-03-2011 17:32,175.65999999999985,13230.0
545461,03-03-2011 08:24,75.60000000000002,14388.0
545462,03-03-2011 08:24,59.040000000000006,17567.0
545463,03-03-2011 08:36,16.55,13784.0
545464,03-03-2011 09:10,1089.6500000000005,
545465,03-03-2011 09:25,7.2700000000000005,16957.0
545466,03-03-2011 09:26,6.98,18102.0
545467,03-03-2011 09:39,31.599999999999998,15304.0
545468,03-03-2011 09:41,57.38000000000002,16571.0
545469,03-03-2011 10:09,96.65000000000002,17646.0
545470,03-03-2011 10:26,16.669999999999998,14483.0
545471,03-03-2011 10:34,30.539999999999996,15087.0
545474,03-03-2011 10:55,150.63,16709.0
545475,03-03-2011 10:59,257.7700000000001,12415.0
545477,03-03-2011 11:07,92.35000000000001,14573.0
545503,03-03-2011 11:34,79.4,15719.0
545505,03-03-2011 11:40,22.25,17856.0
545512,03-03-2011 12:00,18.04,17389.0
545514,03-03-2011 12:06,36.620000000000005,15053.0
545515,03-03-2011 12:06,85.91,12727.0
545517,03-03-2011 12:20,18.85,12727.0
545518,03-03-2011 12:24,23.070000000000007,18218.0
545519,03-03-2011 12:27,26.199999999999996,16159.0
545521,03-03-2011 12:30,3.37,17995.0
545522,03-03-2011 12:35,52.489999999999995,15596.0
545523,03-03-2011 12:41,144.6,14524.0
545524,03-03-2011 12:53,86.00000000000001,17374.0
545526,03-03-2011 13:14,55.6,17789.0
545530,03-03-2011 13:45,249.78999999999988,17416.0
545533,03-03-2011 14:04,72.25,12524.0
545534,03-03-2011 14:05,38.150000000000006,17652.0
545535,03-03-2011 14:09,1.54,13199.0
545536,03-03-2011 14:12,127.17,12417.0
545543,03-03-2011 14:43,379.54999999999984,13476.0
545544,03-03-2011 14:56,20.56,14057.0
545545,03-03-2011 15:02,108.06000000000002,17841.0
545546,03-03-2011 15:03,0.0,
545547,03-03-2011 15:07,0.0,
545548,03-03-2011 15:08,0.0,
545549,03-03-2011 15:10,0.0,
545550,03-03-2011 15:11,14.48,18041.0
545551,03-03-2011 15:11,0.0,
545552,03-03-2011 15:11,0.0,
545553,03-03-2011 15:12,0.0,
545554,03-03-2011 15:12,0.0,
545555,03-03-2011 15:17,51.24,17757.0
545557,03-03-2011 15:30,24.009999999999998,12500.0
545558,03-03-2011 15:31,18.299999999999997,17873.0
545559,03-03-2011 15:31,132.86999999999998,15005.0
545560,03-03-2011 16:12,0.0,
545561,03-03-2011 16:12,0.0,
545562,03-03-2011 16:12,0.0,
545563,03-03-2011 16:13,0.0,
545564,03-03-2011 16:13,0.0,
545565,03-03-2011 16:14,0.0,
545566,03-03-2011 16:14,0.0,
545567,03-03-2011 16:14,0.0,
545568,03-03-2011 16:22,1118.120000000001,
545570,03-03-2011 16:28,48.29,12817.0
545571,03-03-2011 16:34,117.53000000000004,17700.0
545573,03-03-2011 16:58,10.95,15393.0
545574,03-03-2011 18:16,41.25,13959.0
545575,03-03-2011 18:28,68.59,13014.0
545576,03-03-2011 18:46,25.65,15611.0
545577,03-03-2011 19:18,69.75,14702.0
545578,03-03-2011 19:21,15.67,13715.0
545579,04-03-2011 08:10,35.69,17508.0
545580,04-03-2011 08:43,43.74,13931.0
545581,04-03-2011 09:03,57.39,
545582,04-03-2011 09:05,44.10000000000001,13694.0
545583,04-03-2011 09:08,66.85,12553.0
545584,04-03-2011 09:11,7.95,
545585,04-03-2011 09:32,54.64,12541.0
545586,04-03-2011 09:44,13.7,
545587,04-03-2011 09:46,104.02999999999999,14796.0
545588,04-03-2011 10:03,41.28000000000001,13382.0
545589,04-03-2011 10:21,44.6,17001.0
545590,04-03-2011 10:24,42.21000000000001,15220.0
545591,04-03-2011 10:28,35.050000000000004,17581.0
545592,04-03-2011 10:30,61.150000000000006,17581.0
545593,04-03-2011 10:31,20.45,17581.0
545595,04-03-2011 10:39,50.59000000000001,14570.0
545596,04-03-2011 10:49,41.65,14447.0
545597,04-03-2011 10:58,47.2,14570.0
545598,04-03-2011 11:16,0.0,
545599,04-03-2011 11:17,0.0,
545600,04-03-2011 11:45,0.0,
545601,04-03-2011 11:49,30.849999999999998,15827.0
545602,04-03-2011 11:49,28.22,17315.0
545603,04-03-2011 11:49,5.7,15827.0
545630,04-03-2011 12:06,41.6,14466.0
545634,04-03-2011 12:12,89.37,14911.0
545635,04-03-2011 12:14,24.009999999999998,13557.0
545636,04-03-2011 12:15,69.84,16449.0
545637,04-03-2011 12:16,26.349999999999998,15514.0
545638,04-03-2011 12:26,22.389999999999997,13113.0
545644,04-03-2011 12:37,3.75,16333.0
545645,04-03-2011 12:42,17.549999999999997,12755.0
545646,04-03-2011 12:42,13.0,14779.0
545647,04-03-2011 12:46,34.75,12547.0
545648,04-03-2011 13:09,9.8,17325.0
545649,04-03-2011 13:14,95.47000000000004,14995.0
545651,04-03-2011 13:14,0.0,
545652,04-03-2011 13:27,19.15,16414.0
545653,04-03-2011 13:39,88.69000000000001,15311.0
545654,04-03-2011 13:46,23.81,15681.0
545655,04-03-2011 13:58,77.22000000000003,14670.0
545656,04-03-2011 13:58,49.5,14057.0
545657,04-03-2011 14:02,146.60000000000005,14911.0
545658,04-03-2011 14:13,138.26999999999998,14670.0
545659,04-03-2011 14:21,3.75,15675.0
545660,04-03-2011 14:28,91.02000000000001,17191.0
545661,04-03-2011 14:41,90.76,15358.0
545662,04-03-2011 14:42,30.249999999999996,15358.0
545663,04-03-2011 14:52,18.509999999999998,13491.0
545664,04-03-2011 15:15,141.19000000000003,12584.0
545665,04-03-2011 15:20,19.150000000000002,17535.0
545666,04-03-2011 15:33,0.0,
545667,04-03-2011 16:07,917.7099999999998,
545668,04-03-2011 17:02,60.019999999999996,14031.0
545669,06-03-2011 10:05,38.1,17243.0
545670,06-03-2011 10:07,29.599999999999998,15465.0
545675,06-03-2011 10:26,1.25,18223.0
545676,06-03-2011 10:26,23.44,15034.0
545680,06-03-2011 11:27,12.1,15400.0
545681,06-03-2011 11:28,168.0499999999999,16923.0
545682,06-03-2011 11:39,117.53000000000003,14701.0
545683,06-03-2011 11:50,221.83999999999997,14903.0
545684,06-03-2011 11:52,27.4,15606.0
545685,06-03-2011 11:55,78.86000000000003,14499.0
545686,06-03-2011 12:09,34.25,18211.0
545687,06-03-2011 12:20,154.43,17769.0
545688,06-03-2011 12:42,257.0999999999999,16033.0
545690,06-03-2011 12:46,307.0099999999998,13263.0
545691,06-03-2011 12:52,76.60000000000001,14161.0
545692,06-03-2011 12:58,70.1,17428.0
545693,06-03-2011 14:09,18.64,16422.0
545694,06-03-2011 14:10,1.25,16422.0
545695,06-03-2011 14:15,248.06999999999985,17050.0
545696,06-03-2011 14:21,76.76,15696.0
545697,06-03-2011 14:38,101.39000000000001,14504.0
545698,06-03-2011 14:44,221.34,15572.0
545699,06-03-2011 14:50,68.74,15572.0
545700,06-03-2011 14:57,36.970000000000006,17811.0
545701,06-03-2011 15:17,236.68999999999994,17107.0
545702,06-03-2011 15:21,78.24000000000001,14247.0
545703,06-03-2011 16:05,7.95,
545704,07-03-2011 08:30,85.35000000000001,16638.0
545705,07-03-2011 09:00,67.34999999999998,15554.0
545706,07-03-2011 09:10,47.349999999999994,12712.0
545707,07-03-2011 09:35,10.51,13881.0
545708,07-03-2011 09:39,24.52,14915.0
545709,07-03-2011 09:49,47.489999999999995,12708.0
545710,07-03-2011 09:52,9.649999999999999,13117.0
545711,07-03-2011 09:52,32.56,16136.0
545712,07-03-2011 09:52,47.65000000000001,18280.0
545713,07-03-2011 10:11,612.1000000000005,
545714,07-03-2011 10:12,397.66999999999996,
545715,07-03-2011 10:13,467.23999999999995,
545716,07-03-2011 10:15,552.0400000000001,
545717,07-03-2011 10:15,450.21999999999997,
545718,07-03-2011 10:22,112.20000000000002,12614.0
545719,07-03-2011 10:28,395.3999999999998,13344.0
545721,07-03-2011 10:52,139.32,15039.0
545722,07-03-2011 11:06,4.95,16013.0
545725,07-03-2011 11:32,25.75,16621.0
545738,07-03-2011 11:44,2.1,17571.0
545748,07-03-2011 11:52,30.619999999999997,17381.0
545752,07-03-2011 11:54,1.88,17381.0
545759,07-03-2011 11:56,300.38,16316.0
545764,07-03-2011 12:00,42.11000000000001,13408.0
545790,07-03-2011 12:12,8.5,16316.0
545797,07-03-2011 12:17,132.68,16225.0
545812,07-03-2011 12:26,117.25,14214.0
545815,07-03-2011 12:26,31.15,14012.0
545819,07-03-2011 12:31,32.87000000000001,16356.0
545820,07-03-2011 12:46,9.6,13884.0
545821,07-03-2011 12:50,69.65000000000002,13001.0
545822,07-03-2011 12:53,8.95,13884.0
545826,07-03-2011 13:03,30.43,17696.0
545827,07-03-2011 13:03,24.45,
545830,07-03-2011 13:10,218.49999999999994,17634.0
545832,07-03-2011 13:12,17.9,
545835,07-03-2011 13:17,69.45,17654.0
545838,07-03-2011 13:33,90.37,14606.0
545842,07-03-2011 13:37,112.85000000000005,15498.0
545845,07-03-2011 13:38,16.05,12754.0
545851,07-03-2011 13:45,45.66,15026.0
545853,07-03-2011 13:50,49.050000000000004,16517.0
545854,07-03-2011 13:51,115.98000000000002,14817.0
545855,07-03-2011 13:52,23.050000000000004,15290.0
545856,07-03-2011 13:54,14.95,16225.0
545857,07-03-2011 13:56,0.0,
545858,07-03-2011 14:00,4.0,
545859,07-03-2011 14:10,40.26000000000001,15498.0
545865,07-03-2011 14:17,14.100000000000001,15769.0
545868,07-03-2011 14:33,101.00000000000001,17841.0
545869,07-03-2011 14:45,38.06,17162.0
545870,07-03-2011 14:45,2.55,17162.0
545871,07-03-2011 14:51,23.21,17092.0
545872,07-03-2011 14:51,174.52999999999983,15752.0
545873,07-03-2011 14:54,36.3,13092.0
545874,07-03-2011 15:02,10.270000000000001,12841.0
545875,07-03-2011 15:18,0.0,
545883,07-03-2011 15:40,48.50000000000001,15974.0
545888,07-03-2011 16:14,11.93,13798.0
545889,07-03-2011 16:14,45.0,15291.0
545890,07-03-2011 16:39,26.75,16782.0
545894,07-03-2011 17:04,72.62,16242.0
545895,07-03-2011 17:14,1241.1100000000001,
545896,07-03-2011 17:19,8.43,15869.0
545897,07-03-2011 17:22,1217.6100000000015,
545898,07-03-2011 17:23,23.699999999999996,15869.0
545899,07-03-2011 17:30,47.5,17817.0
545900,07-03-2011 17:42,195.0,17817.0
545901,07-03-2011 17:52,545.1299999999994,15834.0
545902,07-03-2011 17:55,250.0,15834.0
545904,08-03-2011 08:52,31.25,13468.0
545905,08-03-2011 08:53,23.56,15234.0
545906,08-03-2011 09:23,195.54999999999998,15764.0
545907,08-03-2011 09:24,27.599999999999998,15806.0
545908,08-03-2011 09:26,63.10000000000001,14709.0
545909,08-03-2011 09:45,77.61000000000001,15819.0
545910,08-03-2011 10:04,13.270000000000003,14586.0
545911,08-03-2011 10:12,0.42,17940.0
545912,08-03-2011 10:33,30.5,15944.0
545913,08-03-2011 10:39,26.220000000000002,16779.0
545914,08-03-2011 11:39,166.70000000000002,13340.0
545915,08-03-2011 11:44,50.480000000000004,17419.0
545916,08-03-2011 11:46,99.03999999999999,12528.0
545918,08-03-2011 11:55,34.85999999999999,16917.0
545928,08-03-2011 11:59,93.84000000000002,14407.0
545933,08-03-2011 12:04,115.05000000000001,13908.0
545937,08-03-2011 12:05,113.40000000000003,12758.0
545945,08-03-2011 12:07,49.900000000000006,16710.0
545978,08-03-2011 12:19,229.33999999999978,13975.0
545979,08-03-2011 12:30,37.09,12748.0
545980,08-03-2011 12:49,138.94000000000003,14730.0
545987,08-03-2011 12:51,17.59,17389.0
545988,08-03-2011 12:52,53.300000000000004,12662.0
545989,08-03-2011 12:57,27.95,14560.0
545990,08-03-2011 13:07,0.0,
545991,08-03-2011 13:12,82.38000000000001,15311.0
545992,08-03-2011 13:21,14.95,16927.0
545993,08-03-2011 13:23,12.620000000000001,13777.0
545994,08-03-2011 13:50,47.32,12623.0
545995,08-03-2011 13:54,194.74999999999997,15023.0
545996,08-03-2011 14:12,261.5299999999998,14367.0
545998,08-03-2011 14:35,186.14999999999998,13373.0
545999,08-03-2011 14:44,152.54999999999995,13089.0
546000,08-03-2011 14:47,12.6,13089.0
546001,08-03-2011 15:03,31.09,13854.0
546002,08-03-2011 15:06,2.55,
546003,08-03-2011 15:07,152.45999999999998,16712.0
546004,08-03-2011 15:13,2.55,
546005,08-03-2011 15:17,160.76999999999995,14426.0
546006,08-03-2011 15:22,38.6,17639.0
546007,08-03-2011 15:34,1006.7000000000006,
546008,08-03-2011 15:43,973.0200000000004,
546009,08-03-2011 15:45,43.92,16426.0
546010,08-03-2011 15:55,0.0,
546011,08-03-2011 16:31,2.35,17306.0
546013,08-03-2011 16:38,75.49,16495.0
546014,08-03-2011 16:39,8.5,16495.0
546015,08-03-2011 16:48,53.149999999999984,14336.0
546016,08-03-2011 17:21,0.0,
546017,08-03-2011 17:23,55.33000000000003,14507.0
546018,08-03-2011 17:23,0.0,
546019,08-03-2011 17:25,16.99,14507.0
546020,08-03-2011 17:27,0.0,
546021,08-03-2011 17:27,0.0,
546023,08-03-2011 17:29,0.0,
546024,08-03-2011 17:31,0.0,
546025,08-03-2011 17:31,0.0,
546026,08-03-2011 17:43,0.0,
546027,09-03-2011 08:09,76.57000000000001,12759.0
546028,09-03-2011 08:33,304.29999999999984,17049.0
546029,09-03-2011 08:59,2.95,15206.0
546030,09-03-2011 08:59,10.799999999999999,14013.0
546031,09-03-2011 09:11,28.849999999999998,13267.0
546032,09-03-2011 09:11,26.61,13267.0
546033,09-03-2011 09:12,7.95,13267.0
546034,09-03-2011 09:44,32.53000000000001,14032.0
546035,09-03-2011 09:50,27.23,12924.0
546036,09-03-2011 09:52,31.05,14645.0
546037,09-03-2011 10:00,51.85,14825.0
546038,09-03-2011 10:19,46.19,15071.0
546062,09-03-2011 10:51,42.76,16221.0
546067,09-03-2011 10:58,21.33,17450.0
546079,09-03-2011 11:05,98.3,14534.0
546082,09-03-2011 11:25,6.2,12971.0
546083,09-03-2011 11:27,5.52,12971.0
546084,09-03-2011 11:28,109.75,14112.0
546085,09-03-2011 11:32,0.0,
546087,09-03-2011 11:35,3.5599999999999996,13026.0
546088,09-03-2011 11:44,230.79999999999998,12881.0
546089,09-03-2011 11:44,40.93000000000001,17864.0
546090,09-03-2011 11:48,21.540000000000003,16525.0
546091,09-03-2011 11:53,257.47999999999985,14936.0
546092,09-03-2011 11:54,117.75,17138.0
546096,09-03-2011 11:59,164.12999999999997,15502.0
546100,09-03-2011 12:04,62.02000000000001,16572.0
546101,09-03-2011 12:12,12.629999999999999,14803.0
546102,09-03-2011 12:12,2.95,16316.0
546103,09-03-2011 12:14,19.39,13093.0
546104,09-03-2011 12:19,78.35000000000001,14527.0
546105,09-03-2011 12:21,84.78,14662.0
546107,09-03-2011 12:33,104.50000000000004,17238.0
546108,09-03-2011 12:35,105.80000000000005,15529.0
546109,09-03-2011 12:37,33.9,
546110,09-03-2011 12:38,57.150000000000006,17770.0
546111,09-03-2011 12:39,80.94,14165.0
546112,09-03-2011 12:44,1.65,15769.0
546113,09-03-2011 13:18,72.42000000000002,14344.0
546114,09-03-2011 13:47,0.0,
546115,09-03-2011 13:50,53.490000000000016,15379.0
546116,09-03-2011 13:53,108.37000000000002,15367.0
546117,09-03-2011 13:56,231.95999999999987,16771.0
546118,09-03-2011 14:14,145.18,13078.0
546119,09-03-2011 14:22,37.31000000000001,16945.0
546120,09-03-2011 14:23,11.58,16945.0
546121,09-03-2011 14:30,60.45000000000001,14085.0
546122,09-03-2011 14:32,47.980000000000004,15581.0
546123,09-03-2011 14:49,42.010000000000005,16419.0
546124,09-03-2011 14:50,0.0,
546126,09-03-2011 14:52,0.0,
546127,09-03-2011 14:57,29.06,17730.0
546129,09-03-2011 15:07,0.0,
546130,09-03-2011 15:08,0.0,
546132,09-03-2011 15:17,21.15,15057.0
546133,09-03-2011 15:20,187.61999999999995,14291.0
546134,09-03-2011 15:35,43.82,13493.0
546135,09-03-2011 15:47,25.3,12388.0
546136,09-03-2011 16:32,1185.5100000000007,
546137,09-03-2011 16:33,0.0,
546138,09-03-2011 16:34,0.0,
546139,09-03-2011 16:35,0.0,
546140,09-03-2011 16:35,0.0,
546141,09-03-2011 16:36,0.0,
546142,09-03-2011 16:37,0.0,
546145,09-03-2011 16:39,0.0,
546146,09-03-2011 16:41,0.0,
546147,09-03-2011 16:42,0.0,
546148,09-03-2011 16:43,0.0,
546149,09-03-2011 17:02,0.0,
546150,09-03-2011 17:03,0.0,
546151,09-03-2011 17:04,0.0,
546152,09-03-2011 17:25,0.0,
546153,10-03-2011 07:42,33.75,13538.0
546154,10-03-2011 07:43,1.25,13953.0
546155,10-03-2011 08:29,65.27,15632.0
546156,10-03-2011 08:31,42.400000000000006,14297.0
546157,10-03-2011 08:40,16.64,13502.0
546158,10-03-2011 09:30,46.25,13899.0
546159,10-03-2011 09:41,29.850000000000005,16471.0
546160,10-03-2011 09:49,58.94,15838.0
546161,10-03-2011 09:52,0.85,17404.0
546163,10-03-2011 10:03,37.74,17377.0
546164,10-03-2011 10:04,21.55,15939.0
546165,10-03-2011 10:08,95.00000000000003,18183.0
546166,10-03-2011 10:10,4.640000000000001,16553.0
546169,10-03-2011 10:27,3.3,14603.0
546171,10-03-2011 10:31,8.18,16359.0
546172,10-03-2011 10:32,131.72000000000003,14156.0
546182,10-03-2011 10:53,70.87000000000002,14334.0
546189,10-03-2011 10:56,47.83000000000001,13102.0
546190,10-03-2011 10:57,42.449999999999996,13102.0
546212,10-03-2011 11:33,68.89999999999999,14156.0
546213,10-03-2011 11:37,44.849999999999994,14156.0
546215,10-03-2011 11:52,58.61,14713.0
546216,10-03-2011 11:56,39.26,18173.0
546218,10-03-2011 12:11,50.400000000000006,14667.0
546220,10-03-2011 12:16,51.239999999999995,16745.0
546223,10-03-2011 12:22,44.32000000000001,14854.0
546230,10-03-2011 12:26,83.70000000000002,13871.0
546235,10-03-2011 12:42,43.800000000000004,14976.0
546236,10-03-2011 12:48,121.18999999999998,12370.0
546237,10-03-2011 12:50,62.96000000000001,16625.0
546239,10-03-2011 12:59,25.389999999999993,14064.0
546240,10-03-2011 13:00,0.0,
546242,10-03-2011 13:07,38.98,16743.0
546243,10-03-2011 13:08,76.64000000000001,15308.0
546244,10-03-2011 13:24,0.0,
546245,10-03-2011 13:26,0.0,
546246,10-03-2011 13:28,137.30000000000004,14841.0
546247,10-03-2011 13:34,10.36,18086.0
546248,10-03-2011 13:46,28.3,16477.0
546249,10-03-2011 13:58,60.50000000000002,14606.0
546250,10-03-2011 14:14,41.160000000000004,14350.0
546251,10-03-2011 14:37,35.68,16553.0
546252,10-03-2011 14:42,206.39999999999998,14930.0
546253,10-03-2011 14:44,11.639999999999999,16080.0
546254,10-03-2011 14:45,70.83999999999999,14727.0
546255,10-03-2011 14:56,37.04,13468.0
546261,10-03-2011 15:01,103.73999999999998,17841.0
546263,10-03-2011 15:01,10.1,14156.0
546275,10-03-2011 15:06,24.320000000000004,13126.0
546279,10-03-2011 15:08,4.25,17841.0
546293,10-03-2011 15:13,42.3,
546301,10-03-2011 15:21,8.66,16778.0
546303,10-03-2011 15:30,8.62,
546304,10-03-2011 15:52,59.57000000000001,14077.0
546305,10-03-2011 16:16,97.67,14056.0
546306,10-03-2011 16:16,930.4500000000003,
546307,10-03-2011 16:22,0.0,
546308,10-03-2011 16:23,0.0,
546309,10-03-2011 16:24,0.0,
546310,10-03-2011 16:26,33.45,15291.0
546311,10-03-2011 17:35,7.9,
546312,10-03-2011 18:13,16.95,
546314,10-03-2011 19:05,46.900000000000006,16808.0
546315,11-03-2011 08:31,73.04000000000003,16558.0
546316,11-03-2011 08:59,34.15,17076.0
546317,11-03-2011 09:07,25.490000000000002,14913.0
546318,11-03-2011 09:20,2.55,16013.0
546319,11-03-2011 09:23,0.72,17949.0
546321,11-03-2011 09:39,41.25,16475.0
546322,11-03-2011 09:42,65.8,14114.0
546324,11-03-2011 09:54,48.28999999999999,13265.0
546326,11-03-2011 10:15,12.37,13798.0
546328,11-03-2011 10:19,1687.17,14911.0
546329,11-03-2011 10:22,1687.17,14911.0
546330,11-03-2011 10:30,31.95,16817.0
546331,11-03-2011 10:31,23.25,13133.0
546364,11-03-2011 11:33,99.13000000000004,
546365,11-03-2011 11:35,187.46999999999997,12520.0
546366,11-03-2011 11:37,44.23000000000001,12748.0
546367,11-03-2011 11:38,137.25000000000003,15513.0
546368,11-03-2011 11:38,59.74000000000001,
546369,11-03-2011 11:41,6.75,15513.0
546372,11-03-2011 11:47,31.949999999999996,13098.0
546373,11-03-2011 12:00,94.95,12583.0
546374,11-03-2011 12:05,10.0,17194.0
546375,11-03-2011 12:07,0.0,
546376,11-03-2011 12:11,96.34000000000002,13842.0
546377,11-03-2011 12:13,5.49,15049.0
546378,11-03-2011 12:17,122.49000000000002,14329.0
546379,11-03-2011 12:21,0.0,
546380,11-03-2011 12:26,9.1,12748.0
546381,11-03-2011 12:29,19.74,12748.0
546382,11-03-2011 12:44,29.689999999999998,18149.0
546383,11-03-2011 12:54,31.23000000000001,13654.0
546384,11-03-2011 13:03,72.60000000000001,15311.0
546385,11-03-2011 13:13,88.25,16652.0
546386,11-03-2011 13:31,26.65,14312.0
546387,11-03-2011 13:34,48.2,16766.0
546388,11-03-2011 13:42,467.92,
546389,11-03-2011 13:56,279.24999999999994,16801.0
546390,11-03-2011 14:03,0.12,14083.0
546391,11-03-2011 14:06,14.4,17800.0
546392,11-03-2011 14:15,89.87000000000003,14587.0
546393,11-03-2011 14:21,1.95,
546394,11-03-2011 14:26,81.84000000000003,17164.0
546396,11-03-2011 14:35,43.39000000000001,13226.0
546397,11-03-2011 14:37,19.2,12971.0
546398,11-03-2011 14:52,73.84,13043.0
546399,11-03-2011 14:58,33.15,14352.0
546401,11-03-2011 15:14,5.55,17994.0
546402,11-03-2011 15:22,25.550000000000004,13305.0
546403,11-03-2011 15:22,48.20000000000002,16766.0
546404,11-03-2011 15:42,1.06,13509.0
546405,11-03-2011 16:05,22.65,17351.0
546406,11-03-2011 16:21,848.8600000000006,
546407,11-03-2011 16:24,0.0,
546408,11-03-2011 16:25,0.0,
546409,11-03-2011 16:27,0.0,
546411,11-03-2011 16:43,14.07,12939.0
546412,11-03-2011 16:50,28.22,12748.0
546413,11-03-2011 16:54,3.0999999999999996,17961.0
546414,13-03-2011 10:25,115.60000000000001,16768.0
546415,13-03-2011 10:27,86.78000000000002,17975.0
546417,13-03-2011 10:48,121.70000000000003,14800.0
546418,13-03-2011 10:57,47.52000000000001,17315.0
546419,13-03-2011 11:06,88.41,16693.0
